task_id,status,suggestion
DS0765,Failed: NameError: name 'np' is not defined,"[{""api"": ""DatetimeIndex.snap"", ""type"": ""method"", ""belongs_to"": ""DatetimeIndex"", ""required_params"": [""self""], ""optional_params"": [""freq""], ""description"": ""Snap time stamps to nearest occurring frequency.""}, {""api"": ""intp"", ""type"": ""class"", ""methods"": [""all"", ""any"", ""argmax"", ""argmin"", ""argsort"", ""astype"", ""bit_count"", ""byteswap"", ""choose"", ""clip""], ""attributes"": [""T"", ""base"", ""data"", ""denominator"", ""dtype"", ""flags"", ""flat"", ""imag"", ""itemset"", ""itemsize""], ""description"": ""Default signed integer type, 64bit on 64bit systems and 32bit on 32bit""}]"
DS0766,Failed: NameError: name 'np' is not defined,"[{""api"": ""DatetimeIndex.snap"", ""type"": ""method"", ""belongs_to"": ""DatetimeIndex"", ""required_params"": [""self""], ""optional_params"": [""freq""], ""description"": ""Snap time stamps to nearest occurring frequency.""}, {""api"": ""intp"", ""type"": ""class"", ""methods"": [""all"", ""any"", ""argmax"", ""argmin"", ""argsort"", ""astype"", ""bit_count"", ""byteswap"", ""choose"", ""clip""], ""attributes"": [""T"", ""base"", ""data"", ""denominator"", ""dtype"", ""flags"", ""flat"", ""imag"", ""itemset"", ""itemsize""], ""description"": ""Default signed integer type, 64bit on 64bit systems and 32bit on 32bit""}]"
DS0767,"Failed: ValueError: blocks[:,0] has incompatible column dimensions. Got blocks[1,0].shape[1] == 1000, expected 900.",[]
DS0768,Failed: NameError: name 'b' is not defined,[]
DS0769,Passed,[]
DS0770,Failed: Logic Error (Assertion failed),[]
DS0771,Failed: NameError: name 'new_array' is not defined,"[{""api"": ""ColorizingArtist.set_array"", ""type"": ""method"", ""belongs_to"": ""ColorizingArtist"", ""required_params"": [""self"", ""A""], ""optional_params"": [], ""description"": ""Set the value array from array-like *A*.""}, {""api"": ""ColorizingArtist.get_array"", ""type"": ""method"", ""belongs_to"": ""ColorizingArtist"", ""required_params"": [""self""], ""optional_params"": [], ""description"": ""Return the array of values, that are mapped to colors.""}]"
DS0772,Failed: NameError: name 'dev' is not defined,"[{""api"": ""poly1d.deriv"", ""type"": ""method"", ""belongs_to"": ""poly1d"", ""required_params"": [""self""], ""optional_params"": [""m""], ""description"": ""Return a derivative of this polynomial.""}, {""api"": ""Series.div"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self"", ""other""], ""optional_params"": [""level"", ""fill_value"", ""axis""], ""description"": ""Return Floating division of series and other, element-wise (binary operator `truediv`).""}]"
DS0773,"Failed: IndentationError: expected an indented block after function definition on line 8 (<string>, line 9)",[]
DS0774,Failed: AttributeError: module 'scipy.fft' has no attribute 'dctmtx',[]
DS0775,Failed: AttributeError: 'dia_matrix' object has no attribute 'A',[]
DS0776,Failed: KeyError: 'result',[]
DS0777,Failed: Logic Error (Assertion failed),[]
DS0778,Failed: Logic Error (Assertion failed),[]
DS0779,Failed: Logic Error (Assertion failed),[]
DS0780,Failed: Logic Error (Assertion failed),[]
DS0781,Failed: TypeError: can't multiply sequence by non-int of type 'float',[]
DS0782,Failed: AttributeError: 'tuple' object has no attribute 'shape',[]
DS0783,Failed: AttributeError: 'tuple' object has no attribute 'shape',[]
DS0784,"Failed: IndentationError: expected an indented block after function definition on line 5 (<string>, line 6)",[]
DS0785,Failed: Logic Error (Assertion failed),[]
DS0786,Failed: NameError: name 'out' is not defined,"[{""api"": ""ufunc.outer"", ""type"": ""method"", ""belongs_to"": ""ufunc"", ""required_params"": [], ""optional_params"": [], ""description"": ""outer(A, B, /, **kwargs)""}, {""api"": ""LowLevelCallable.count"", ""type"": ""method"", ""belongs_to"": ""LowLevelCallable"", ""required_params"": [""self"", ""value""], ""optional_params"": [], ""description"": ""Return number of occurrences of value.""}]"
DS0787,Failed: NameError: name 'out' is not defined,"[{""api"": ""ufunc.outer"", ""type"": ""method"", ""belongs_to"": ""ufunc"", ""required_params"": [], ""optional_params"": [], ""description"": ""outer(A, B, /, **kwargs)""}, {""api"": ""LowLevelCallable.count"", ""type"": ""method"", ""belongs_to"": ""LowLevelCallable"", ""required_params"": [""self"", ""value""], ""optional_params"": [], ""description"": ""Return number of occurrences of value.""}]"
DS0788,Passed,[]
DS0789,Failed: Logic Error (Assertion failed),[]
DS0790,Failed: Logic Error (Assertion failed),[]
DS0791,Passed,[]
DS0792,Failed: ValueError: scipy sparse array classes do not support instantiation from a scalar,[]
DS0793,Failed: ValueError: scipy sparse array classes do not support instantiation from a scalar,[]
DS0794,Failed: AttributeError: module 'scipy.integrate' has no attribute 'quadrature',[]
DS0795,Failed: AttributeError: module 'scipy.integrate' has no attribute 'quadrature',[]
DS0796,Failed: AttributeError: 'dok_matrix' object has no attribute '_update',[]
DS0797,Failed: Logic Error (Assertion failed),[]
DS0798,Failed: TypeError: unsupported operand type(s) for +: 'coo_matrix' and 'tuple',"[{""api"": ""UInt8Dtype.type"", ""type"": ""method"", ""belongs_to"": ""UInt8Dtype"", ""required_params"": [], ""optional_params"": [], ""description"": ""Unsigned integer type, compatible with C ``unsigned char``.""}]"
DS0799,Failed: LinAlgError: Last 2 dimensions of the array must be square,[]
DS0800,Failed: Logic Error (Assertion failed),[]
DS0801,Failed: Logic Error (Assertion failed),[]
DS0802,Failed: Logic Error (Assertion failed),[]
DS0803,Failed: Logic Error (Assertion failed),[]
DS0804,Passed,[]
DS0805,Failed: Logic Error (Assertion failed),[]
DS0806,Failed: Logic Error (Assertion failed),[]
DS0807,Failed: Logic Error (Assertion failed),[]
DS0808,Failed: Logic Error (Assertion failed),[]
DS0809,Failed: NameError: name 'scipy' is not defined,"[{""api"": ""Subplot.spy"", ""type"": ""method"", ""belongs_to"": ""Subplot"", ""required_params"": [""self"", ""Z"", ""kwargs""], ""optional_params"": [""precision"", ""marker"", ""markersize"", ""aspect"", ""origin""], ""description"": ""Plot the sparsity pattern of a 2D array.""}, {""api"": ""matplotlib.pyplot.sci"", ""type"": ""function"", ""required_params"": [""im""], ""optional_params"": [], ""description"": ""Set the current image.""}]"
DS0810,Failed: AttributeError: module 'scipy.integrate' has no attribute 'trapz',[]
DS0811,Failed: NameError: name 'np' is not defined,"[{""api"": ""DatetimeIndex.snap"", ""type"": ""method"", ""belongs_to"": ""DatetimeIndex"", ""required_params"": [""self""], ""optional_params"": [""freq""], ""description"": ""Snap time stamps to nearest occurring frequency.""}, {""api"": ""intp"", ""type"": ""class"", ""methods"": [""all"", ""any"", ""argmax"", ""argmin"", ""argsort"", ""astype"", ""bit_count"", ""byteswap"", ""choose"", ""clip""], ""attributes"": [""T"", ""base"", ""data"", ""denominator"", ""dtype"", ""flags"", ""flat"", ""imag"", ""itemset"", ""itemsize""], ""description"": ""Default signed integer type, 64bit on 64bit systems and 32bit on 32bit""}]"
DS0812,Failed: NameError: name 'weights' is not defined,"[{""api"": ""Text.set_weight"", ""type"": ""method"", ""belongs_to"": ""Text"", ""required_params"": [""self"", ""weight""], ""optional_params"": [], ""description"": ""Alias for `set_fontweight`.""}, {""api"": ""Text.get_weight"", ""type"": ""method"", ""belongs_to"": ""Text"", ""required_params"": [""self""], ""optional_params"": [], ""description"": ""Alias for `get_fontweight`.""}]"
DS0813,Failed: ValueError: Optimization bounds must be finite scalars.,[]
DS0814,Failed: Logic Error (Assertion failed),[]
DS0815,Failed: Logic Error (Assertion failed),[]
DS0816,Failed: Logic Error (Assertion failed),[]
DS0817,Failed: Logic Error (Assertion failed),[]
DS0818,Failed: NameError: name 'data1' is not defined,"[{""api"": ""Timestamp.date"", ""type"": ""method"", ""belongs_to"": ""Timestamp"", ""required_params"": [""self""], ""optional_params"": [], ""description"": ""Return date object with same year, month and day.""}, {""api"": ""Line2D.set_data"", ""type"": ""method"", ""belongs_to"": ""Line2D"", ""required_params"": [""self"", ""args""], ""optional_params"": [], ""description"": ""Set the x and y data.""}]"
DS0819,Failed: NameError: name 'data1' is not defined,"[{""api"": ""Timestamp.date"", ""type"": ""method"", ""belongs_to"": ""Timestamp"", ""required_params"": [""self""], ""optional_params"": [], ""description"": ""Return date object with same year, month and day.""}, {""api"": ""Line2D.set_data"", ""type"": ""method"", ""belongs_to"": ""Line2D"", ""required_params"": [""self"", ""args""], ""optional_params"": [], ""description"": ""Set the x and y data.""}]"
DS0820,"Failed: IndentationError: expected an indented block after function definition on line 6 (<string>, line 7)",[]
DS0821,Failed: TypeError: unhashable type: 'list',[]
DS0822,Failed: Logic Error (Assertion failed),[]
DS0823,Failed: TypeError: unhashable type: 'list',[]
DS0824,Failed: TypeError: unhashable type: 'list',[]
DS0825,Failed: TypeError: unhashable type: 'list',[]
DS0826,Failed: NameError: name 'predicted_test_scores' is not defined,[]
DS0827,Failed: AttributeError: 'LinearSVC' object has no attribute 'predict_proba',[]
DS0828,Failed: NameError: name 'df' is not defined,"[{""api"": ""ZeroInflatedPoisson.pdf"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""X""], ""optional_params"": [], ""description"": ""The probability density (mass) function of the model.""}, {""api"": ""ZeroInflatedPoisson.cdf"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""X""], ""optional_params"": [], ""description"": ""The cumulative distribution function of the model.""}]"
DS0829,Failed: NameError: name 'df' is not defined,"[{""api"": ""ZeroInflatedPoisson.pdf"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""X""], ""optional_params"": [], ""description"": ""The probability density (mass) function of the model.""}, {""api"": ""ZeroInflatedPoisson.cdf"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""X""], ""optional_params"": [], ""description"": ""The cumulative distribution function of the model.""}]"
DS0830,"Failed: IndentationError: expected an indented block after function definition on line 6 (<string>, line 7)",[]
DS0831,Failed: Logic Error (Assertion failed),[]
DS0832,Failed: Logic Error (Assertion failed),[]
DS0833,Failed: Logic Error (Assertion failed),[]
DS0834,Failed: Logic Error (Assertion failed),[]
DS0835,Failed: Logic Error (Assertion failed),[]
DS0836,Failed: Logic Error (Assertion failed),[]
DS0837,"Failed: ValueError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
4 fits failed with the following error:
Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/dist-packages/sklearn/model_selection/_validation.py"", line 866, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/usr/local/lib/python3.12/dist-packages/xgboost/core.py"", line 774, in inner_f
    return func(**kwargs)
           ^^^^^^^^^^^^^^
TypeError: XGBModel.fit() got an unexpected keyword argument 'early_stopping_rounds'
","[{""api"": ""ZeroInflatedPoisson.fit"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""start_params"", ""method"", ""maxiter"", ""full_output"", ""disp"", ""callback"", ""cov_type"", ""cov_kwds"", ""use_t""], ""description"": ""Fit the model using maximum likelihood.""}]"
DS0838,"Failed: ValueError: 
All the 4 fits failed.
It is very likely that your model is misconfigured.
You can try to debug the error by setting error_score='raise'.

Below are more details about the failures:
--------------------------------------------------------------------------------
4 fits failed with the following error:
Traceback (most recent call last):
  File ""/usr/local/lib/python3.12/dist-packages/sklearn/model_selection/_validation.py"", line 866, in _fit_and_score
    estimator.fit(X_train, y_train, **fit_params)
  File ""/usr/local/lib/python3.12/dist-packages/xgboost/core.py"", line 774, in inner_f
    return func(**kwargs)
           ^^^^^^^^^^^^^^
TypeError: XGBModel.fit() got an unexpected keyword argument 'early_stopping_rounds'
","[{""api"": ""ZeroInflatedPoisson.fit"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""start_params"", ""method"", ""maxiter"", ""full_output"", ""disp"", ""callback"", ""cov_type"", ""cov_kwds"", ""use_t""], ""description"": ""Fit the model using maximum likelihood.""}]"
DS0839,Failed: NameError: name 'proba' is not defined,"[{""api"": ""Series.prod"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""axis"", ""skipna"", ""numeric_only"", ""min_count""], ""description"": ""Return the product of the values over the requested axis.""}, {""api"": ""DateOffset.rollback"", ""type"": ""method"", ""belongs_to"": ""DateOffset"", ""required_params"": [""self"", ""dt""], ""optional_params"": [], ""description"": ""Roll provided date backward to next offset only if not on offset.""}]"
DS0840,Failed: NameError: name 'proba' is not defined,"[{""api"": ""Series.prod"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""axis"", ""skipna"", ""numeric_only"", ""min_count""], ""description"": ""Return the product of the values over the requested axis.""}, {""api"": ""DateOffset.rollback"", ""type"": ""method"", ""belongs_to"": ""DateOffset"", ""required_params"": [""self"", ""dt""], ""optional_params"": [], ""description"": ""Roll provided date backward to next offset only if not on offset.""}]"
DS0841,Passed,[]
DS0842,"Failed: IndentationError: expected an indented block after function definition on line 9 (<string>, line 10)",[]
DS0843,Failed: NameError: name 'models' is not defined,"[{""api"": ""Series.mode"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Return the mode(s) of the Series.""}, {""api"": ""Categorical._mode"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Returns the mode(s) of the ExtensionArray.""}]"
DS0844,Failed: NameError: name 'models' is not defined,"[{""api"": ""Series.mode"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Return the mode(s) of the Series.""}, {""api"": ""Categorical._mode"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Returns the mode(s) of the ExtensionArray.""}]"
DS0845,"Failed: SyntaxError: invalid syntax (<string>, line 6)",[]
DS0846,Failed: NotFittedError: The TF-IDF vectorizer is not fitted,[]
DS0847,Failed: NotFittedError: The TF-IDF vectorizer is not fitted,[]
DS0848,Failed: NotFittedError: This SelectKBest instance is not fitted yet. Call 'fit' with appropriate arguments before using this estimator.,[]
DS0849,Passed,[]
DS0850,Failed: NameError: name 'regressor' is not defined,"[{""api"": ""TimedeltaIndex.argsort"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": ""Return the integer indices that would sort the index.""}]"
DS0851,Failed: NameError: name 'regressor' is not defined,"[{""api"": ""TimedeltaIndex.argsort"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": ""Return the integer indices that would sort the index.""}]"
DS0852,Failed: NameError: name 'preprocess' is not defined,"[{""api"": ""Text._preprocess_math"", ""type"": ""method"", ""belongs_to"": ""Text"", ""required_params"": [""self"", ""s""], ""optional_params"": [], ""description"": ""Return the string *s* after mathtext preprocessing, and the kind of""}, {""api"": ""Normalize.process_value"", ""type"": ""method"", ""belongs_to"": ""Normalize"", ""required_params"": [""value""], ""optional_params"": [], ""description"": ""Homogenize the input *value* for easy and efficient normalization.""}]"
DS0853,Failed: NameError: name 'prePro' is not defined,"[{""api"": ""Series.prod"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""axis"", ""skipna"", ""numeric_only"", ""min_count""], ""description"": ""Return the product of the values over the requested axis.""}]"
DS0854,Passed,[]
DS0855,Failed: Logic Error (Assertion failed),[]
DS0856,Failed: AttributeError: 'GridSearchCV' object has no attribute 'best_estimator_',[]
DS0857,Failed: AttributeError: 'GridSearchCV' object has no attribute 'best_estimator_',[]
DS0858,Failed: NameError: name 'model' is not defined,"[{""api"": ""Series.mode"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Return the mode(s) of the Series.""}, {""api"": ""Categorical._mode"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Returns the mode(s) of the ExtensionArray.""}]"
DS0859,Failed: NameError: name 'model' is not defined,"[{""api"": ""Series.mode"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Return the mode(s) of the Series.""}, {""api"": ""Categorical._mode"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Returns the mode(s) of the ExtensionArray.""}]"
DS0860,Failed: NameError: name 'model' is not defined,"[{""api"": ""Series.mode"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Return the mode(s) of the Series.""}, {""api"": ""Categorical._mode"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""dropna""], ""description"": ""Returns the mode(s) of the ExtensionArray.""}]"
DS0861,Failed: NameError: name 'X_new' is not defined,"[{""api"": ""TimedeltaIndex._view"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self""], ""optional_params"": [], ""description"": ""fastpath to make a shallow copy, i.e. new object with same data.""}]"
DS0862,Failed: NotFittedError: This KMeans instance is not fitted yet. Call 'fit' with appropriate arguments before using this estimator.,[]
DS0863,Failed: NotFittedError: This KMeans instance is not fitted yet. Call 'fit' with appropriate arguments before using this estimator.,[]
DS0864,Failed: NotFittedError: This KMeans instance is not fitted yet. Call 'fit' with appropriate arguments before using this estimator.,[]
DS0865,"Failed: IndentationError: expected an indented block after function definition on line 7 (<string>, line 8)",[]
DS0866,"Failed: TypeError: Feature names are only supported if all input features have string names, but your input has ['int', 'str'] as feature name / column name types. If you want feature names to be stored and validated, you must convert them all to strings, by using X.columns = X.columns.astype(str) for example. Otherwise you can remove feature / column names from your input data, or convert them all to a non-string data type.","[{""api"": ""TimedeltaIndex.astype"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""dtype""], ""optional_params"": [""copy""], ""description"": ""Create an Index with values cast to dtypes.""}]"
DS0867,"Failed: TypeError: Feature names are only supported if all input features have string names, but your input has ['int', 'str'] as feature name / column name types. If you want feature names to be stored and validated, you must convert them all to strings, by using X.columns = X.columns.astype(str) for example. Otherwise you can remove feature / column names from your input data, or convert them all to a non-string data type.","[{""api"": ""TimedeltaIndex.astype"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""dtype""], ""optional_params"": [""copy""], ""description"": ""Create an Index with values cast to dtypes.""}]"
DS0868,Failed: NameError: name 'predict' is not defined,"[{""api"": ""ZeroInflatedPoisson.predict"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params""], ""optional_params"": [""exog"", ""exog_infl"", ""exposure"", ""offset"", ""which"", ""y_values""], ""description"": ""Predict expected response or other statistic given exogenous variables.""}, {""api"": ""ZeroInflatedPoisson._predict_var"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params"", ""mu"", ""prob_infl""], ""optional_params"": [], ""description"": ""predict values for conditional variance V(endog | exog)""}]"
DS0869,Failed: NameError: name 'predict' is not defined,"[{""api"": ""ZeroInflatedPoisson.predict"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params""], ""optional_params"": [""exog"", ""exog_infl"", ""exposure"", ""offset"", ""which"", ""y_values""], ""description"": ""Predict expected response or other statistic given exogenous variables.""}, {""api"": ""ZeroInflatedPoisson._predict_var"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params"", ""mu"", ""prob_infl""], ""optional_params"": [], ""description"": ""predict values for conditional variance V(endog | exog)""}]"
DS0870,Failed: NameError: name 'predict' is not defined,"[{""api"": ""ZeroInflatedPoisson.predict"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params""], ""optional_params"": [""exog"", ""exog_infl"", ""exposure"", ""offset"", ""which"", ""y_values""], ""description"": ""Predict expected response or other statistic given exogenous variables.""}, {""api"": ""ZeroInflatedPoisson._predict_var"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params"", ""mu"", ""prob_infl""], ""optional_params"": [], ""description"": ""predict values for conditional variance V(endog | exog)""}]"
DS0871,Failed: NameError: name 'predict' is not defined,"[{""api"": ""ZeroInflatedPoisson.predict"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params""], ""optional_params"": [""exog"", ""exog_infl"", ""exposure"", ""offset"", ""which"", ""y_values""], ""description"": ""Predict expected response or other statistic given exogenous variables.""}, {""api"": ""ZeroInflatedPoisson._predict_var"", ""type"": ""method"", ""belongs_to"": ""ZeroInflatedPoisson"", ""required_params"": [""self"", ""params"", ""mu"", ""prob_infl""], ""optional_params"": [], ""description"": ""predict values for conditional variance V(endog | exog)""}]"
DS0872,Failed: NameError: name 'cosine_similarities_of_queries' is not defined,[]
DS0873,Failed: NameError: name 'cosine_similarities_of_queries' is not defined,[]
DS0874,Failed: NameError: name 'cosine_similarity' is not defined,"[{""api"": ""Series.combine_first"", ""type"": ""method"", ""belongs_to"": ""Series"", ""required_params"": [""self"", ""other""], ""optional_params"": [], ""description"": ""Update null elements with value in the same location in 'other'.""}]"
DS0875,Failed: TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse',[]
DS0876,Failed: TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse',[]
DS0877,Failed: TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse',[]
DS0878,"Failed: IndentationError: expected an indented block after function definition on line 6 (<string>, line 7)",[]
DS0879,Failed: TypeError: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse',[]
DS0880,Failed: NameError: name 'cluster_labels' is not defined,"[{""api"": ""OrdinalGEE.cluster_list"", ""type"": ""method"", ""belongs_to"": ""OrdinalGEE"", ""required_params"": [""self"", ""array""], ""optional_params"": [], ""description"": ""Returns `array` split into subarrays corresponding to the""}, {""api"": ""FacetGrid.set_ylabels"", ""type"": ""method"", ""belongs_to"": ""FacetGrid"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""label"", ""clear_inner""], ""description"": ""Label the y axis on the left column of the grid.""}]"
DS0881,Failed: TypeError: unsupported operand type(s) for -: 'int' and 'list',"[{""api"": ""UInt8Dtype.type"", ""type"": ""method"", ""belongs_to"": ""UInt8Dtype"", ""required_params"": [], ""optional_params"": [], ""description"": ""Unsigned integer type, compatible with C ``unsigned char``.""}]"
DS0882,Failed: NameError: name 'cluster_labels' is not defined,"[{""api"": ""OrdinalGEE.cluster_list"", ""type"": ""method"", ""belongs_to"": ""OrdinalGEE"", ""required_params"": [""self"", ""array""], ""optional_params"": [], ""description"": ""Returns `array` split into subarrays corresponding to the""}, {""api"": ""FacetGrid.set_ylabels"", ""type"": ""method"", ""belongs_to"": ""FacetGrid"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""label"", ""clear_inner""], ""description"": ""Label the y axis on the left column of the grid.""}]"
DS0883,Failed: NameError: name 'cluster_labels' is not defined,"[{""api"": ""OrdinalGEE.cluster_list"", ""type"": ""method"", ""belongs_to"": ""OrdinalGEE"", ""required_params"": [""self"", ""array""], ""optional_params"": [], ""description"": ""Returns `array` split into subarrays corresponding to the""}, {""api"": ""FacetGrid.set_ylabels"", ""type"": ""method"", ""belongs_to"": ""FacetGrid"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""label"", ""clear_inner""], ""description"": ""Label the y axis on the left column of the grid.""}]"
DS0884,Failed: NameError: name 'cluster_labels' is not defined,"[{""api"": ""OrdinalGEE.cluster_list"", ""type"": ""method"", ""belongs_to"": ""OrdinalGEE"", ""required_params"": [""self"", ""array""], ""optional_params"": [], ""description"": ""Returns `array` split into subarrays corresponding to the""}, {""api"": ""FacetGrid.set_ylabels"", ""type"": ""method"", ""belongs_to"": ""FacetGrid"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""label"", ""clear_inner""], ""description"": ""Label the y axis on the left column of the grid.""}]"
DS0885,Failed: NameError: name 'cluster_labels' is not defined,"[{""api"": ""OrdinalGEE.cluster_list"", ""type"": ""method"", ""belongs_to"": ""OrdinalGEE"", ""required_params"": [""self"", ""array""], ""optional_params"": [], ""description"": ""Returns `array` split into subarrays corresponding to the""}, {""api"": ""FacetGrid.set_ylabels"", ""type"": ""method"", ""belongs_to"": ""FacetGrid"", ""required_params"": [""self"", ""kwargs""], ""optional_params"": [""label"", ""clear_inner""], ""description"": ""Label the y axis on the left column of the grid.""}]"
DS0886,"Failed: ValueError: Expected 2D array, got 1D array instead:
array=[1. 2. 3. 2. 4. 5.].
Reshape your data either using array.reshape(-1, 1) if your data has a single feature or array.reshape(1, -1) if it contains a single sample.","[{""api"": ""Categorical.reshape"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": """"}]"
DS0887,"Failed: ValueError: Expected 2D array, got 1D array instead:
array=[1. 2. 3. 2. 4. 5.].
Reshape your data either using array.reshape(-1, 1) if your data has a single feature or array.reshape(1, -1) if it contains a single sample.","[{""api"": ""Categorical.reshape"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": """"}]"
DS0888,Passed,[]
DS0889,Failed: ValueError: Data must be 1-dimensional.,[]
DS0890,Passed,[]
DS0891,Passed,[]
DS0892,"Failed: ValueError: Iterable over raw text documents expected, string object received.",[]
DS0893,Failed: FileNotFoundError: [Errno 2] No such file or directory: 'example.csv',[]
DS0894,Failed: NameError: name 'train_test_split' is not defined,"[{""api"": ""Categorical._str_split"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""pat"", ""n"", ""expand"", ""regex""], ""description"": """"}, {""api"": ""Categorical._str_rsplit"", ""type"": ""method"", ""belongs_to"": ""Categorical"", ""required_params"": [""self""], ""optional_params"": [""pat"", ""n""], ""description"": """"}]"
DS0895,Failed: FileNotFoundError: [Errno 2] No such file or directory: 'example.csv',[]
DS0896,"Failed: IndentationError: expected an indented block after function definition on line 5 (<string>, line 6)",[]
DS0897,Failed: NameError: name 'kmeans' is not defined,"[{""api"": ""TimedeltaIndex.mean"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self""], ""optional_params"": [""skipna"", ""axis""], ""description"": ""Return the mean value of the Array.""}, {""api"": ""TimedeltaIndex.median"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": """"}]"
DS0898,Failed: NameError: name 'kmeans' is not defined,"[{""api"": ""TimedeltaIndex.mean"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self""], ""optional_params"": [""skipna"", ""axis""], ""description"": ""Return the mean value of the Array.""}, {""api"": ""TimedeltaIndex.median"", ""type"": ""method"", ""belongs_to"": ""TimedeltaIndex"", ""required_params"": [""self"", ""args"", ""kwargs""], ""optional_params"": [], ""description"": """"}]"
DS0899,Failed: AttributeError: 'TfidfVectorizer' object has no attribute 'get_feature_names',[]
